num_deaths_neighbours,num_deaths_kin,num_total_neighbour,num_total_kin,deaths_num_total,marital_status,education_level,material_house,cooking_fuel,bed,radio,livelihood,wealth_score,gender,health_zone
0,0,34,23,0,married,primary,wood_mud,charcoal,yes,yes,sales,3,f,Nyunzu
0,0,38,28,0,married,primary,wood_mud,wood,yes,no,sales,1,f,Nyunzu
0,0,26,17,0,married,lower_secondary,wood_mud,charcoal,yes,yes,skilled,3,m,Nyunzu
0,1,29,26,1,single,lower_secondary,earth,wood,no,yes,skilled,1,m,Nyunzu
0,1,31,38,1,married,lower_secondary,coated_adobe,wood,yes,no,employed_agriculture,2,m,Kalemie
0,0,30,25,0,married,lower_secondary,coated_adobe,wood,yes,yes,employed_agriculture,3,m,Kalemie
0,1,32,39,1,married,upper_secondary,coated_adobe,charcoal,yes,yes,skilled,4,m,Kalemie
0,0,28,23,0,single,upper_secondary,coated_adobe,wood,yes,no,not_working,2,m,Kalemie
0,0,30,26,0,married,primary,cement_blocks,charcoal,yes,no,employed_agriculture,3,m,Kalemie
0,0,29,12,0,married,none,coated_adobe,wood,no,no,employed_agriculture,1,m,Kalemie
0,0,37,28,0,married,lower_secondary,wood_mud,wood,yes,no,skilled,1,m,Nyunzu
1,0,35,29,1,married,lower_secondary,wood_mud,wood,yes,no,sales,1,f,Nyunzu
0,0,30,28,0,married,upper_secondary,wood_mud,wood,yes,yes,not_working,2,m,Nyunzu
0,0,34,30,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,f,Nyunzu
0,0,33,24,0,married,lower_secondary,wood_mud,wood,yes,yes,sales,2,f,Nyunzu
1,0,39,29,1,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Nyunzu
0,0,36,23,0,married,primary,wood,wood,yes,no,sales,1,f,Nyunzu
0,0,37,24,0,married,primary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Nyunzu
1,0,34,24,1,single,lower_secondary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Nyunzu
0,0,38,27,0,widowed,primary,coated_adobe,wood,yes,yes,sales,3,f,Nyunzu
0,1,37,11,1,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,f,Nyunzu
0,0,31,47,0,divorced,lower_secondary,bamboo_mud,charcoal,no,no,employed_agriculture,1,f,Kalemie
0,0,24,32,0,married,primary,coated_adobe,wood,no,no,employed_agriculture,1,m,Kalemie
0,0,23,20,0,married,primary,bamboo_mud,wood,no,no,employed_agriculture,0,f,Kalemie
0,0,24,52,0,married,primary,coated_adobe,charcoal,yes,yes,not_working,4,m,Kalemie
0,1,21,36,1,widowed,primary,coated_adobe,charcoal,no,yes,self_agriculture,3,f,Kalemie
0,0,18,44,0,married,none,coated_adobe,wood,no,no,sales,1,f,Kalemie
0,0,31,22,0,single,superior,cement_blocks,charcoal,yes,yes,professional,4,m,Nyemba
0,0,22,18,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
0,1,26,20,1,married,primary,cement_blocks,charcoal,yes,yes,sales,4,m,Nyemba
0,0,33,11,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,m,Kalemie
1,0,38,16,1,divorced,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
0,0,28,40,0,married,lower_secondary,bricks,wood,yes,yes,self_agriculture,3,f,Nyunzu
0,0,25,44,0,married,primary,bricks,charcoal,yes,no,sales,3,m,Nyunzu
0,0,20,27,0,married,upper_secondary,bricks,charcoal,yes,yes,sales,4,m,Nyunzu
0,0,25,39,0,married,lower_secondary,bricks,wood,no,no,sales,1,f,Nyunzu
0,0,25,20,0,married,lower_secondary,coated_adobe,charcoal,no,yes,sales,3,f,Nyunzu
0,0,35,25,0,married,upper_secondary,bricks,wood,yes,yes,self_agriculture,3,m,Nyunzu
0,0,33,20,0,widowed,lower_secondary,coated_adobe,wood,no,no,self_agriculture,1,f,Nyunzu
0,0,32,8,0,single,upper_secondary,bamboo_mud,wood,yes,no,self_agriculture,1,f,Nyunzu
0,0,36,27,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyunzu
0,0,36,26,0,married,lower_secondary,wood_mud,wood,yes,yes,sales,2,f,Nyunzu
0,0,40,29,0,married,primary,coated_adobe,wood,yes,yes,not_working,3,f,Nyunzu
1,0,38,29,1,married,lower_secondary,wood_mud,wood,yes,no,unskilled,1,m,Nyunzu
0,0,36,32,0,widowed,primary,wood_mud,wood,yes,no,self_agriculture,1,f,Nyunzu
0,0,35,14,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,daily_labour_non,4,m,Nyemba
0,0,26,36,0,married,lower_secondary,cement_blocks,charcoal,yes,yes,sales,4,f,Nyemba
0,0,31,6,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
0,0,33,21,0,divorced,primary,bamboo_mud,wood,no,no,sales,0,f,Nyemba
1,0,30,28,1,married,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Nyemba
0,0,27,20,0,divorced,lower_secondary,wood_mud,charcoal,yes,yes,sales,3,f,Nyemba
0,0,27,22,0,married,lower_secondary,wood_mud,charcoal,yes,yes,skilled,3,m,Nyemba
0,0,30,28,0,married,primary,wood_mud,wood,yes,yes,sales,2,m,Nyemba
0,0,34,29,0,single,lower_secondary,cement_blocks,charcoal,yes,yes,sales,4,m,Kalemie
0,0,28,19,0,single,upper_secondary,coated_adobe,charcoal,yes,yes,sell_anim_prod,4,m,Kalemie
0,1,31,23,1,married,upper_secondary,coated_adobe,charcoal,yes,yes,sell_anim_prod,4,m,Kalemie
0,0,32,33,0,married,lower_secondary,coated_adobe,charcoal,yes,no,unskilled,3,m,Nyemba
1,0,32,29,1,married,none,coated_adobe,wood,yes,no,employed_agriculture,2,f,Kalemie
0,0,29,36,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,skilled,4,f,Nyemba
0,0,25,29,0,divorced,lower_secondary,coated_adobe,wood,yes,no,sales,2,f,Kalemie
0,0,14,12,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,sales,4,f,Nyemba
0,0,30,40,0,married,primary,coated_adobe,wood,no,no,sales,1,f,Nyemba
0,0,40,29,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyemba
0,0,36,26,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,f,Nyemba
0,0,36,30,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,f,Nyemba
0,0,25,11,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,sell_anim_prod,4,m,Kalemie
0,0,28,36,0,married,primary,coated_adobe,wood,yes,yes,unskilled,3,f,Kalemie
0,0,28,5,0,married,none,bamboo_mud,wood,yes,no,sales,1,m,Kalemie
0,0,28,25,0,divorced,primary,coated_adobe,wood,no,no,self_agriculture,1,m,Kalemie
0,0,39,23,0,married,primary,coated_adobe,wood,yes,no,sales,2,f,Nyemba
0,0,35,26,0,married,none,coated_adobe,wood,yes,yes,self_agriculture,3,f,Nyemba
1,0,37,25,1,married,upper_secondary,coated_adobe,wood,yes,no,sales,2,f,Nyemba
0,0,36,28,1,widowed,upper_secondary,coated_adobe,charcoal,yes,yes,self_agriculture,4,m,Nyemba
0,2,32,27,2,divorced,none,coated_adobe,wood,no,no,sales,1,f,Kalemie
0,0,28,20,0,married,primary,coated_adobe,wood,no,no,not_working,1,f,Kalemie
0,0,29,28,0,widowed,none,wood_mud,wood,yes,no,employed_agriculture,1,f,Kalemie
0,1,34,34,1,married,none,coated_adobe,wood,no,no,employed_agriculture,1,f,Kalemie
0,0,34,28,0,single,upper_secondary,cement_blocks,electricity,yes,yes,not_working,4,m,Kalemie
1,1,24,19,2,widowed,none,wood_mud,wood,no,no,self_agriculture,0,f,Kalemie
0,0,27,13,0,married,none,wood_mud,wood,yes,no,self_agriculture,1,m,Kalemie
0,0,34,10,0,married,upper_secondary,cement_blocks,electricity,yes,yes,professional,4,m,Kalemie
1,0,34,14,1,single,upper_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Kalemie
0,0,25,33,0,married,upper_secondary,bricks,electricity,yes,yes,clerical,4,f,Kalemie
0,0,33,23,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,m,Nyemba
0,0,33,25,0,married,lower_secondary,wood_mud,charcoal,yes,yes,sales,3,m,Nyemba
0,0,39,25,0,married,lower_secondary,wood_mud,charcoal,yes,no,not_working,2,f,Nyemba
1,0,39,27,1,married,upper_secondary,wood_mud,charcoal,yes,no,sales,2,f,Nyemba
0,0,36,31,0,married,lower_secondary,wood_mud,wood,yes,yes,self_agriculture,2,m,Nyemba
0,0,21,24,0,married,lower_secondary,cement_blocks,charcoal,yes,yes,professional,4,m,Nyemba
0,0,33,20,0,married,primary,wood_mud,charcoal,yes,yes,domestic,3,f,Nyemba
1,0,33,18,1,single,primary,earth,wood,yes,yes,skilled,2,m,Nyemba
0,0,31,27,0,married,lower_secondary,wood_mud,charcoal,yes,yes,skilled,3,m,Nyemba
0,0,35,25,0,widowed,primary,coated_adobe,wood,yes,no,self_agriculture,2,f,Nyemba
0,NA,0,23,0,married,lower_secondary,wood_mud,charcoal,yes,yes,skilled,3,m,Nyemba
0,0,37,24,0,married,primary,coated_adobe,wood,yes,no,sales,2,f,Nyemba
0,0,37,25,0,married,lower_secondary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Nyemba
0,0,38,28,0,married,lower_secondary,coated_adobe,wood,yes,yes,sales,3,f,Nyemba
0,0,37,21,1,widowed,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Nyemba
1,0,37,21,1,married,none,earth,wood,yes,yes,employed_agriculture,2,m,Nyemba
1,0,32,16,1,single,superior,cement_blocks,charcoal,yes,yes,clerical,4,m,Nyemba
0,0,25,18,0,divorced,none,earth,charcoal,no,no,self_agriculture,1,f,Nyemba
0,0,23,18,0,married,lower_secondary,wood_mud,charcoal,yes,yes,employed_agriculture,3,m,Nyemba
0,0,37,25,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Nyemba
0,0,36,21,0,married,primary,wood,wood,yes,yes,sales,2,f,Nyemba
1,0,37,21,1,widowed,primary,coated_adobe,wood,yes,yes,self_agriculture,3,f,Nyemba
0,0,38,11,0,married,superior,bricks,charcoal,yes,yes,clerical,4,f,Nyemba
0,0,36,26,0,married,primary,coated_adobe,wood,yes,yes,sales,3,m,Nyemba
0,0,36,28,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,f,Nyemba
1,0,37,27,1,married,lower_secondary,bamboo_mud,wood,yes,no,not_working,1,m,Nyemba
0,0,38,30,0,married,upper_secondary,wood_mud,charcoal,yes,no,unskilled,2,m,Nyemba
0,0,37,34,0,married,primary,wood_mud,wood,yes,no,self_agriculture,1,f,Nyemba
0,0,30,38,0,married,lower_secondary,cement_blocks,charcoal,yes,yes,not_working,4,f,Kalemie
0,0,35,29,0,divorced,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
0,1,34,28,1,married,superior,coated_adobe,charcoal,yes,yes,daily_labour_non,4,m,Kalemie
0,0,27,10,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,clerical,4,m,Kalemie
0,0,24,6,0,divorced,lower_secondary,bricks,charcoal,yes,yes,domestic,4,f,Kalemie
0,0,30,27,0,single,upper_secondary,cement_blocks,electricity,yes,yes,not_working,4,f,Kalemie
0,0,27,26,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,m,Kalemie
0,0,24,15,0,married,primary,wood_mud,wood,yes,no,self_agriculture,1,m,Kalemie
0,0,30,29,0,single,none,wood_mud,wood,no,no,employed_agriculture,0,m,Kalemie
0,0,26,24,0,married,lower_secondary,wood_mud,wood,yes,yes,self_agriculture,2,m,Nyunzu
1,0,32,20,1,widowed,primary,earth,charcoal,yes,yes,domestic,3,f,Nyunzu
0,0,34,19,0,married,primary,wood_mud,wood,yes,yes,domestic,2,f,Nyunzu
0,0,29,29,0,divorced,primary,earth,charcoal,yes,no,skilled,2,m,Nyunzu
0,0,29,33,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,skilled,4,m,Kalemie
0,0,28,34,0,married,superior,cement_blocks,charcoal,yes,yes,sales,4,f,Kalemie
0,0,29,17,0,married,primary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
0,0,20,39,0,married,lower_secondary,bricks,wood,no,yes,self_agriculture,2,m,Kalemie
0,0,36,19,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Nyunzu
0,0,29,24,0,married,primary,coated_adobe,wood,yes,yes,sales,3,f,Nyunzu
0,0,35,18,0,widowed,primary,coated_adobe,wood,yes,no,self_agriculture,2,f,Nyunzu
0,0,40,25,0,married,none,coated_adobe,wood,yes,no,self_agriculture,2,m,Nyunzu
0,0,30,33,0,married,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
0,0,25,27,0,married,none,coated_adobe,charcoal,yes,yes,sales,4,f,Kalemie
0,0,28,30,0,married,primary,coated_adobe,charcoal,yes,no,employed_agriculture,3,m,Kalemie
0,0,26,23,0,single,none,coated_adobe,wood,yes,no,not_working,2,f,Kalemie
0,0,38,29,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyunzu
0,0,38,27,0,married,lower_secondary,wood_mud,wood,yes,no,not_working,1,m,Nyunzu
0,1,36,25,1,married,lower_secondary,wood_mud,wood,yes,no,sales,1,f,Nyunzu
0,0,38,31,0,married,upper_secondary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyunzu
0,0,24,33,0,married,primary,coated_adobe,wood,no,no,employed_agriculture,1,m,Kalemie
0,0,27,31,0,married,primary,coated_adobe,wood,no,yes,self_agriculture,2,f,Kalemie
0,0,35,24,0,married,primary,bricks,wood,yes,yes,self_agriculture,3,m,Kalemie
0,0,34,27,0,married,primary,earth,wood,yes,yes,sales,2,f,Nyunzu
0,0,27,19,0,married,lower_secondary,wood_mud,charcoal,yes,yes,professional,3,f,Nyunzu
0,0,34,26,0,married,lower_secondary,wood_mud,wood,yes,yes,self_agriculture,2,m,Nyunzu
0,0,38,21,0,married,lower_secondary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Nyunzu
1,0,37,18,1,widowed,none,coated_adobe,wood,yes,no,self_agriculture,2,f,Nyunzu
0,0,38,26,0,married,primary,coated_adobe,wood,yes,yes,self_agriculture,3,f,Nyunzu
0,0,38,27,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,f,Nyunzu
0,1,30,24,1,married,lower_secondary,wood_mud,wood,yes,yes,self_agriculture,2,f,Nyunzu
1,0,26,23,1,married,upper_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Kalemie
0,1,26,20,1,married,upper_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Kalemie
0,0,30,20,0,married,none,bamboo_mud,wood,yes,no,self_agriculture,1,f,Kalemie
0,0,27,15,0,single,upper_secondary,cement_blocks,charcoal,yes,no,clerical,3,f,Kalemie
0,0,27,33,0,married,none,wood_mud,wood,yes,no,self_agriculture,1,f,Kalemie
0,0,27,9,0,married,lower_secondary,wood_mud,wood,no,no,self_agriculture,0,m,Kalemie
0,0,26,17,0,married,none,wood_mud,wood,yes,no,self_agriculture,1,f,Kalemie
0,0,40,26,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyunzu
0,0,35,34,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,f,Nyunzu
0,0,34,29,1,married,lower_secondary,wood_mud,wood,yes,no,not_working,1,m,Nyunzu
0,0,37,27,0,married,upper_secondary,wood_mud,wood,yes,no,sales,1,f,Nyunzu
0,0,30,22,0,married,primary,wood_mud,straw_grass,yes,no,sales,1,m,Kalemie
0,0,29,25,0,married,none,coated_adobe,wood,no,no,sales,1,f,Kalemie
0,0,30,19,0,single,lower_secondary,coated_adobe,wood,yes,no,sales,2,f,Kalemie
0,0,31,9,0,married,primary,coated_adobe,charcoal,yes,yes,employed_agriculture,4,m,Kalemie
0,0,36,26,0,married,primary,coated_adobe,wood,no,no,self_agriculture,1,f,Nyunzu
1,0,36,18,1,single,superior,coated_adobe,wood,yes,no,clerical,2,m,Nyunzu
0,0,27,26,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Nyunzu
0,0,25,10,0,single,lower_secondary,coated_adobe,charcoal,yes,yes,not_working,4,m,Kalemie
1,0,23,30,1,married,primary,coated_adobe,charcoal,yes,yes,not_working,4,f,Kalemie
0,0,32,21,0,married,none,coated_adobe,wood,no,no,employed_agriculture,1,m,Kalemie
0,0,32,32,0,married,upper_secondary,cement_blocks,electricity,yes,yes,sales,4,m,Kalemie
0,0,36,27,0,married,lower_secondary,coated_adobe,charcoal,yes,no,self_agriculture,3,m,Nyunzu
1,0,17,17,1,single,primary,bricks,wood,yes,yes,sales,3,m,Nyunzu
0,0,34,31,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
0,0,32,37,0,married,upper_secondary,bricks,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,33,32,0,single,upper_secondary,cement_blocks,charcoal,yes,yes,sales,4,f,Nyemba
0,0,34,21,1,married,upper_secondary,wood_mud,charcoal,no,yes,self_agriculture,2,m,Nyemba
1,1,27,48,2,married,primary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
0,0,15,38,0,married,lower_secondary,bricks,charcoal,yes,yes,self_agriculture,4,m,Kalemie
0,0,22,36,0,married,lower_secondary,bricks,charcoal,yes,yes,sales,4,m,Nyunzu
0,0,30,23,0,married,lower_secondary,wood_mud,charcoal,yes,yes,self_agriculture,3,f,Nyunzu
0,0,29,19,0,married,upper_secondary,wood_mud,charcoal,yes,yes,professional,3,m,Kalemie
0,0,33,23,0,married,primary,coated_adobe,wood,yes,no,sales,2,f,Nyemba
0,0,23,27,1,married,lower_secondary,coated_adobe,wood,yes,yes,unskilled,3,m,Nyemba
0,0,30,30,0,married,lower_secondary,cement_blocks,charcoal,yes,yes,skilled,4,m,Nyemba
0,0,27,17,0,married,primary,cement_blocks,charcoal,yes,yes,sales,4,f,Kalemie
0,0,34,47,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,sales,4,f,Kalemie
0,0,28,31,0,married,primary,coated_adobe,charcoal,yes,yes,self_agriculture,4,m,Kalemie
0,1,30,20,1,married,upper_secondary,wood_mud,charcoal,yes,no,unskilled,2,m,Nyemba
0,0,30,9,0,married,lower_secondary,wood_mud,charcoal,yes,yes,sales,3,f,Nyemba
0,0,38,32,0,married,primary,wood_mud,wood,no,no,sales,0,f,Nyemba
0,0,34,30,0,married,primary,wood_mud,wood,no,no,not_working,0,f,Nyemba
0,0,27,25,0,widowed,primary,coated_adobe,wood,yes,no,sales,2,f,Kalemie
0,0,32,41,0,married,primary,coated_adobe,wood,yes,yes,sales,3,f,Kalemie
0,0,32,45,0,married,lower_secondary,coated_adobe,wood,yes,no,professional,2,m,Kalemie
0,0,31,38,0,married,upper_secondary,bricks,charcoal,yes,yes,professional,4,m,Kalemie
0,0,28,41,0,married,primary,coated_adobe,wood,yes,no,sales,2,m,Kalemie
0,0,34,28,0,married,upper_secondary,wood_mud,wood,no,no,skilled,0,m,Nyemba
0,0,36,26,0,widowed,primary,wood_mud,wood,no,yes,sales,1,f,Nyemba
1,0,34,20,1,married,upper_secondary,coated_adobe,charcoal,yes,yes,self_agriculture,4,m,Nyemba
0,0,35,35,0,divorced,upper_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
0,0,32,22,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
1,0,39,29,1,married,lower_secondary,wood_mud,wood,yes,no,sales,1,m,Nyemba
0,0,32,23,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,f,Nyemba
0,0,35,28,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyemba
0,0,38,27,0,married,lower_secondary,wood_mud,wood,yes,no,unskilled,1,m,Nyemba
0,0,36,35,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,f,Nyemba
0,0,35,29,0,married,none,bricks,wood,no,no,sales,1,f,Kalemie
0,0,30,28,0,married,primary,bricks,wood,no,yes,sales,2,m,Kalemie
0,0,32,28,0,married,primary,coated_adobe,wood,yes,yes,self_agriculture,3,f,Kalemie
0,0,30,13,0,married,upper_secondary,cement_blocks,wood,yes,yes,army,3,m,Kalemie
0,0,27,26,0,single,primary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
0,0,22,18,0,married,none,bricks,wood,yes,no,self_agriculture,2,f,Kalemie
0,1,27,33,1,married,primary,bricks,charcoal,yes,yes,sales,4,f,Kalemie
0,1,22,41,1,married,lower_secondary,bricks,charcoal,yes,yes,unskilled,4,m,Kalemie
0,0,19,34,0,married,primary,bricks,wood,no,yes,sales,2,f,Kalemie
0,0,23,42,0,married,upper_secondary,bricks,charcoal,yes,yes,sales,4,m,Kalemie
0,0,32,33,0,married,lower_secondary,cement_blocks,charcoal,yes,yes,self_agriculture,4,m,Kalemie
0,0,29,38,0,married,primary,coated_adobe,wood,no,no,self_agriculture,1,m,Kalemie
0,0,38,35,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Kalemie
0,0,30,36,0,married,primary,coated_adobe,wood,yes,yes,sales,3,m,Kalemie
0,0,38,42,0,married,primary,coated_adobe,wood,yes,yes,self_agriculture,3,f,Kalemie
0,0,28,42,0,married,primary,coated_adobe,wood,yes,yes,sales,3,m,Kalemie
0,0,27,41,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Kalemie
0,0,37,27,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyemba
0,0,39,32,0,married,upper_secondary,wood_mud,wood,yes,no,not_working,1,m,Nyemba
0,0,29,25,1,married,lower_secondary,coated_adobe,wood,yes,no,self_agriculture,2,m,Kalemie
0,0,25,24,0,married,primary,bricks,wood,no,yes,skilled,2,m,Kalemie
0,0,21,20,0,married,primary,coated_adobe,wood,yes,no,sales,2,f,Kalemie
0,0,21,18,0,married,primary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
0,0,22,35,0,married,lower_secondary,coated_adobe,wood,no,no,sales,1,m,Kalemie
0,0,37,30,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,f,Nyemba
0,0,38,29,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,f,Nyemba
0,0,37,31,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,f,Nyemba
0,0,24,41,0,married,primary,bricks,charcoal,yes,yes,sales,4,f,Kalemie
0,0,22,39,0,married,primary,bricks,wood,yes,no,sales,2,m,Kalemie
0,0,18,31,0,married,lower_secondary,bricks,charcoal,yes,yes,sell_anim_prod,4,m,Kalemie
0,0,30,38,0,married,lower_secondary,coated_adobe,wood,yes,no,self_agriculture,2,m,Kalemie
0,0,11,32,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Kalemie
0,0,33,27,0,single,upper_secondary,wood_mud,charcoal,yes,no,unskilled,2,m,Nyemba
0,0,32,22,0,widowed,lower_secondary,wood_mud,charcoal,no,no,self_agriculture,1,f,Nyemba
0,0,31,29,0,married,none,wood_mud,charcoal,yes,no,sales,2,f,Nyemba
0,0,34,34,0,married,upper_secondary,coated_adobe,wood,no,no,sales,1,f,Nyemba
0,0,34,29,1,married,upper_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Nyemba
0,0,38,36,1,married,lower_secondary,wood_mud,charcoal,yes,no,unskilled,2,m,Nyemba
0,0,36,32,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
0,0,40,29,0,married,upper_secondary,wood_mud,wood,yes,no,unskilled,1,m,Nyemba
0,0,34,25,0,married,superior,cement_blocks,charcoal,yes,yes,sales,4,m,Nyemba
0,0,35,43,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,sales,4,f,Nyemba
0,0,34,33,1,widowed,upper_secondary,bricks,charcoal,yes,no,domestic,3,f,Nyemba
0,0,37,53,0,married,primary,bricks,wood,yes,yes,sales,3,m,Nyunzu
0,0,25,44,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,f,Nyunzu
0,0,26,41,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Nyunzu
0,0,31,43,0,married,lower_secondary,coated_adobe,wood,yes,yes,sales,3,m,Nyunzu
0,0,26,28,0,married,lower_secondary,bricks,charcoal,yes,yes,sales,4,m,Nyunzu
0,0,23,51,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Nyunzu
0,0,26,40,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyunzu
0,0,33,26,0,single,lower_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyunzu
0,0,30,30,0,married,primary,bricks,charcoal,yes,no,sales,3,f,Nyunzu
0,0,24,33,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,self_agriculture,4,m,Nyunzu
0,0,34,31,0,married,lower_secondary,wood_mud,wood,no,no,self_agriculture,0,f,Nyemba
0,0,35,25,0,single,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,f,Nyemba
0,0,33,33,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,sales,4,m,Nyemba
0,0,32,19,0,married,superior,coated_adobe,charcoal,yes,yes,sales,4,m,Nyemba
0,0,34,28,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,sales,4,m,Nyemba
0,1,44,32,1,married,lower_secondary,coated_adobe,charcoal,yes,yes,self_agriculture,4,m,Nyunzu
1,0,38,43,1,married,lower_secondary,bricks,charcoal,yes,no,sales,3,f,Nyunzu
0,0,30,28,0,married,lower_secondary,bricks,charcoal,yes,no,self_agriculture,3,m,Nyunzu
0,0,19,18,0,married,lower_secondary,bricks,charcoal,yes,no,self_agriculture,3,f,Nyunzu
0,0,27,16,0,married,primary,bricks,charcoal,yes,no,sales,3,f,Nyunzu
0,0,30,33,0,married,primary,coated_adobe,charcoal,yes,no,sales,3,f,Nyunzu
0,1,32,50,1,married,lower_secondary,bricks,charcoal,yes,yes,self_agriculture,4,m,Nyunzu
0,0,27,33,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,f,Nyunzu
0,0,29,42,0,married,lower_secondary,bricks,charcoal,yes,yes,sales,4,f,Nyunzu
0,0,31,42,0,married,lower_secondary,bricks,charcoal,yes,yes,self_agriculture,4,m,Nyunzu
0,0,37,30,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyemba
0,0,39,32,0,married,upper_secondary,wood_mud,wood,yes,no,sales,1,f,Nyemba
1,0,39,29,1,married,lower_secondary,wood_mud,wood,yes,no,unskilled,1,m,Nyemba
0,0,37,8,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,f,Nyemba
0,0,35,24,0,married,lower_secondary,wood_mud,wood,yes,no,not_working,1,f,Nyemba
0,0,34,20,0,married,upper_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Nyunzu
0,0,23,52,0,married,primary,coated_adobe,wood,yes,no,sales,2,m,Nyunzu
0,0,33,37,0,married,lower_secondary,coated_adobe,wood,yes,no,self_agriculture,2,m,Nyunzu
0,0,29,33,0,married,none,bricks,wood,yes,no,self_agriculture,2,f,Nyunzu
0,0,25,14,0,married,upper_secondary,coated_adobe,wood,yes,no,self_agriculture,2,m,Nyunzu
0,2,30,66,2,widowed,none,coated_adobe,wood,yes,no,self_agriculture,2,f,Nyunzu
0,0,43,31,0,married,upper_secondary,bricks,charcoal,yes,no,self_agriculture,3,m,Nyunzu
1,0,33,32,1,married,lower_secondary,coated_adobe,charcoal,yes,no,self_agriculture,3,f,Nyunzu
